run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
3,MOGWO,310,76,0.134846,0.101312
3,MOGWO,320,81,0.135613,0.101888
3,MOGWO,330,94,0.140824,0.105803
3,MOGWO,340,73,0.144342,0.108446
3,MOGWO,350,73,0.144881,0.108851
3,MOGWO,360,69,0.147414,0.110755
3,MOGWO,370,59,0.148317,0.111433
3,MOGWO,380,64,0.148572,0.111624
3,MOGWO,390,65,0.149410,0.112254
3,MOGWO,400,76,0.149845,0.112581
3,MOGWO,410,80,0.149921,0.112638
3,MOGWO,420,84,0.150964,0.113422
3,MOGWO,430,89,0.152000,0.114200
3,MOGWO,440,94,0.152650,0.114688
3,MOGWO,450,100,0.153567,0.115377
3,MOGWO,460,91,0.157248,0.118142
3,MOGWO,470,81,0.158177,0.118841
3,MOGWO,480,83,0.158224,0.118876
3,MOGWO,490,82,0.158250,0.118895
3,MOGWO,500,85,0.158316,0.118945
3,NSGA-II,10,34,0.049665,0.037314
3,NSGA-II,20,33,0.064421,0.048400
3,NSGA-II,30,33,0.068921,0.051781
3,NSGA-II,40,35,0.070614,0.053053
3,NSGA-II,50,31,0.075859,0.056994
3,NSGA-II,60,30,0.083792,0.062954
3,NSGA-II,70,37,0.093698,0.070397
3,NSGA-II,80,29,0.098612,0.074089
3,NSGA-II,90,38,0.100831,0.075756
3,NSGA-II,100,37,0.102478,0.076993
3,NSGA-II,110,35,0.105674,0.079394
3,NSGA-II,120,39,0.127317,0.095655
3,NSGA-II,130,43,0.132973,0.099904
3,NSGA-II,140,37,0.141209,0.106093
3,NSGA-II,150,38,0.156604,0.117659
3,NSGA-II,160,31,0.202964,0.152490
3,NSGA-II,170,31,0.209163,0.157147
3,NSGA-II,180,36,0.213200,0.160180
3,NSGA-II,190,37,0.213459,0.160375
3,NSGA-II,200,42,0.280905,0.211048
3,NSGA-II,210,41,0.281886,0.211785
3,NSGA-II,220,41,0.333884,0.250852
3,NSGA-II,230,43,0.341660,0.256694
3,NSGA-II,240,41,0.342770,0.257528
3,NSGA-II,250,39,0.342975,0.257682
3,NSGA-II,260,37,0.343378,0.257985
3,NSGA-II,270,33,0.344530,0.258850
3,NSGA-II,280,37,0.344669,0.258955
3,NSGA-II,290,42,0.344699,0.258977
3,NSGA-II,300,41,0.345052,0.259242
3,NSGA-II,310,42,0.347631,0.261180
3,NSGA-II,320,46,0.348299,0.261682
3,NSGA-II,330,44,0.348610,0.261916
3,NSGA-II,340,45,0.360722,0.271016
3,NSGA-II,350,47,0.401379,0.301562
3,NSGA-II,360,49,0.401532,0.301677
3,NSGA-II,370,53,0.409728,0.307835
3,NSGA-II,380,52,0.414099,0.311119
3,NSGA-II,390,49,0.421599,0.316753
3,NSGA-II,400,52,0.421934,0.317006
3,NSGA-II,410,52,0.422877,0.317714
